,r0,r1,r2,r3,s1,s2,s3,p1,p2,p3
26170,0.3518384925733422,0.2701925378978395,0.2917855398214747,0.2949133127414216,0.3008111195501106,0.0891460072847754,0.0535778874994586,0.4312359406368133,-0.2333286337122782,-0.2851193478478703
26417,0.3830575838363322,0.2355234934172164,0.3233430482179875,0.3320749837424483,0.4321069068795783,-0.3823086483116548,-0.2804964318268941,0.4922535877923383,-0.3830190332067237,-0.0280879935539577
27033,0.3103609512248496,0.3091416480690885,0.3295923577469702,0.2169511991065174,-0.2356014901100565,-0.2880988049298907,-0.2155616532928583,0.2047023421215471,-0.1930837177126667,0.2907092986089149
27444,0.2889391323513997,0.2204474652537869,0.3075189412178074,0.3802339390308571,0.1770792508225385,0.3688351448984311,0.0953974467600766,0.3283439908858933,0.4109109867419281,0.2123732329694542
28046,0.3165711675570032,0.2691769731016732,0.2932035456719957,0.3226042508797731,0.1074697633151856,0.4868397340793812,0.3114409389594968,0.2874517649022168,0.2869990082020921,0.0396986150703546
29049,0.2253192591510156,0.3527150460076945,0.3574406004877577,0.3970471694024486,0.1766751658717665,0.041498247580422,0.1084783802589159,0.1485827175008074,0.0491348726822865,0.4944761524576726
29738,0.325065712674359,0.2330093358550949,0.2422744961255153,0.3800149067639594,0.1128052415273254,0.3342131881639367,0.235763873830108,-0.4561626289529528,-0.3873460888580993,-0.4158836518209434
29787,0.2881718458084275,0.2596350997572247,0.2462456990189202,0.3344215917415627,0.299599094253219,0.1721371952704041,0.0773538480108836,-0.3666103231428224,-0.3749732319498066,-0.1258453709488129
29936,0.2758859410358611,0.2010519786214228,0.2454656203301697,0.3292494038574346,0.4116220070216998,-0.0833024933658398,0.3845696249303555,-0.4955768202467949,-0.2429713811222947,-0.130306909467916
30537,0.2701594757714544,0.2927323181355531,0.2206241373739328,0.3181250583034155,0.1907613957277452,0.3731716922879169,-0.1045108365672335,-0.2978221412800508,-0.4878972245310441,-0.4967278563954556
30703,0.2043505039592692,0.239740522065792,0.2836817907226321,0.3486532187248157,0.0227792850633958,0.4951256249481981,0.4842002439478241,0.4341811445022256,0.3123899965540476,-0.0996099546574398
31779,0.2038839194302664,0.3194767893655163,0.2052954493736177,0.3774060562592924,0.3443083863406071,0.3805409959537965,0.3520727023378014,-0.4136666122019049,-0.1711994586899301,-0.4834178309074035
32121,0.3038256952688357,0.205022908869867,0.2740667076895404,0.3515849204351844,0.1895180509950683,0.4944023542521338,0.0145113003099576,-0.328596587978069,-0.4670924989781179,-0.2361956355756148
32505,0.3580868866720842,0.3212702873833682,0.3405363813495902,0.3029116843622161,0.0360086452258129,0.4961159793272216,0.3943543629678393,0.497976277896169,-0.0628159437797699,-0.4826260603740694
32553,0.2540632533475111,0.2373372451416663,0.2496185105370542,0.3440178082793672,0.3968288970867322,0.419312873555676,0.404385607519932,-0.2832740897285434,-0.3083161375633415,-0.4491341564884546
33840,0.2035961598907702,0.2341801283529463,0.3557245899254239,0.3816126743177066,0.3422297908826394,0.4376889578416806,0.0853418054698953,0.3359317457111529,0.324830286148513,0.2803820302825471
36056,0.2569837555500836,0.2844867401984221,0.2365457997808491,0.2217264706678793,-0.1742628283373586,-0.4482888598646062,-0.3843818525744339,0.0091643085732409,-0.2524218846172303,-0.0092259020765707
36638,0.2371246392725198,0.2816552713680182,0.3297666945040178,0.3733205260165868,0.293818732467488,0.4365706363179255,0.3383640559860147,0.1402755148469536,0.3633732931836186,0.340220190965709
36724,0.2400831764852472,0.3048878769614199,0.2820925632902362,0.2166884422121157,-0.3093876983725745,-0.4426084923719497,-0.3154389713904272,-0.2210022278227331,0.209675956625133,-0.2942679073676839
37057,0.2897840475489037,0.3032544394457882,0.3249384647273427,0.3564745977969217,-0.0463700461248826,0.2192229493051382,0.2648347471091069,0.2533001005082196,0.3596456541142295,0.3873474151586726
38200,0.2169066297347393,0.2776153471318153,0.2735253495782564,0.3599614891327934,0.1332610538783202,-0.0156969740429576,0.3290724942368003,0.0750651304356845,0.0901394245402998,0.3949564577836651
41496,0.2367094769448394,0.2391990054943575,0.2415896756985457,0.3597174183814638,0.2961114644512375,0.1590004628594366,0.023695484395793,-0.4983208953754495,-0.4593507637342733,-0.4382183599803716
41759,0.3407621497655588,0.2831497264821309,0.3158309054661991,0.2173953245135017,-0.4885549773891827,-0.3513562596117162,-0.343475358546077,-0.0226998675504409,-0.1859189804578263,0.3080926739824229
42633,0.2739092774281676,0.2731066068527788,0.2414359023829869,0.3195061884067072,-0.0263722805795036,0.1676491927535166,0.1278265628298656,-0.1769201251331434,-0.1385932536225835,-0.1128203830975136
44881,0.2948155697830897,0.2511659200878943,0.2102179890780909,0.3607420504768922,0.1210597745107185,0.1884083113355953,0.0109186145385715,-0.3427855963234314,-0.4354545657920319,-0.4803549059591957
45446,0.3965369670919392,0.2787881281988165,0.2661995070669807,0.3840891287999129,-0.0034452059251419,0.187264428809181,0.461477967067585,0.3359994545785481,0.481924010093456,0.4526990169928337
45786,0.2399891405234498,0.2939001697881015,0.3250867038938987,0.3485983043611318,0.2323210237370241,0.4820665407747287,0.0276858122267049,0.3391842124200164,0.4568276089153169,-0.1273194787336249
46652,0.27985856036867,0.3094168067805754,0.3372085936514766,0.234043334859496,-0.3158209399106055,-0.1672746957653336,-0.3949320217194842,0.0713646488164495,-0.1690370115654363,0.1474999765919974
49675,0.2067871397897255,0.2306793388830995,0.3119249434128908,0.3657860735414296,0.2866751248791201,0.2363537646979908,0.4646285220045186,0.3127072291114909,0.4662610737380593,-0.0361316234285939
49726,0.3734505886161217,0.2687655354759588,0.2966152160950706,0.3290710616958808,0.1160574554125876,0.0316313814794971,0.4436695980259826,0.4041468616837621,0.3857606804420521,0.0544287785073215
49780,0.2130422458623099,0.2995417001587306,0.370199386522248,0.3599533783304603,0.1218783364233727,0.232753237432543,0.2467346444414294,0.4013235648090497,0.4569918509838591,0.2305352392762025
50202,0.2439682936639868,0.2468063701836045,0.2079906749128132,0.3694624838841542,0.035131432193851,0.3998122497320003,0.3002405584024581,-0.15958735686861,-0.2165082131293099,-0.2476611084450451
50592,0.3251458241415083,0.3097206350099807,0.2880116617319954,0.2064906682434538,-0.1174276151656428,-0.4140724594802416,-0.3772662609293288,0.1500390145687672,-0.2996080509131147,0.291243853557588
53014,0.2209844166514916,0.3941250019997963,0.2878817685149367,0.3275930586015702,-0.3612454564624795,0.4752592207256924,0.2683687469926782,-0.3809103411731183,0.3161124510216545,-0.0412954771257308
53107,0.3543140604704688,0.2667585005061894,0.2692589303906765,0.39587366455088,0.4833775505904197,-0.4286854777748032,0.4611871114335846,0.1568810859458336,0.0905935923426537,0.475215440910968
53141,0.3860490038522803,0.2816849538904227,0.2998120576713262,0.3232945719203967,0.1693620579231279,-0.2424089279644069,-0.1474383848050479,0.4196457109197544,-0.4405619277598086,-0.145646681313439
54540,0.2317258072040654,0.3746889630148986,0.3359180903818867,0.3285379379172257,0.033380329659771,-0.3021673174561584,0.3963373480246428,0.1938512315157523,0.3468525442463801,0.4428763415652313
55080,0.3593228438490841,0.2005562903589322,0.2754037691562214,0.3528645321461768,0.1357855751642945,-0.0150273262866339,0.2595036437157193,-0.4440360262758126,-0.4610454816523174,-0.3211102372525456
55114,0.2530745695142462,0.2330256300869498,0.2220333344077109,0.3678842284004477,0.0850230304311668,0.3517744391624842,-0.1058254820020563,-0.3716845537135337,-0.1782736038032628,-0.2908629679282956
55775,0.230773377115684,0.2795579612570915,0.3456583244104972,0.3678996751148606,0.3253797320635696,0.2930094181312225,0.1536962274819689,0.1845113091478496,0.4196978947017646,0.0086750185807847
55792,0.2379858297456768,0.2041933382702319,0.2717341741321458,0.3270425499853873,-0.1776385753341425,0.2890638105878349,0.1678721059137276,-0.3616278484543072,-0.0861697707923391,-0.1439191633779478
56200,0.3819204510210653,0.2056569480579662,0.2076359186645321,0.3430919761684615,-0.1452842963140721,0.3481978395803966,0.4970883489803066,-0.3349633428067866,0.0620341707942611,-0.2668244975708692
56239,0.206254376463933,0.3273529130083401,0.3265898146075895,0.3626198035861372,0.2350139317343913,0.3101020001324468,0.2948045617062077,-0.0183207260952569,-0.1034588953586416,-0.0253841888266759
56280,0.2771831592188712,0.3119522957096197,0.3553786322459295,0.2134116937312081,-0.3385216170241945,-0.382131440425178,-0.2577828913071226,0.0890296537460618,0.0080345719254291,0.2368177898827542
56401,0.2449929425371415,0.293944745504629,0.3254253391947945,0.3901289647945494,0.3971433125193118,0.4061708991490349,0.3880442367122007,0.4603720464306188,0.3940330444902957,-0.2591973424141628
56523,0.3932162866924493,0.2330914343021515,0.290235039723918,0.2374955346472581,0.3525291966144261,-0.37133303948613,0.0061941572785804,0.4930073907589987,-0.471895946866281,-0.2726786927892999
56720,0.3056055898939752,0.255396485755869,0.3055971882120983,0.3289760618954212,-0.0850718271378289,0.4487844268339128,0.195216319011872,0.1257318782194586,0.2372864445061946,0.0682316888995429
57218,0.30133478465301,0.2523145578818935,0.2870371699669509,0.2178732324107096,-0.3831486636326444,-0.4502709773710652,0.1111683304466575,-0.009643905099131,-0.0173288571683316,-0.2181227814604851
57219,0.213780487057979,0.3966395170754918,0.3651002987309497,0.3880306354725764,-0.0464483507759746,-0.0776273497288295,0.2491348085841805,0.0743488405041993,0.2662387697699627,0.4675264487965042
57351,0.3890430451980078,0.3513706505844658,0.3557905419369943,0.3372727655134489,0.0644913015036194,-0.4116542732333833,0.4106929858713958,0.1845713131850156,0.0818576436506298,0.4791817478573028
57761,0.2114979252353265,0.2341176680075125,0.2178608642372093,0.3906561163712787,0.4432765645306341,0.0690506636322244,-0.4610152306754335,-0.4574433262032545,-0.4201346041227981,-0.2955047999240717
58640,0.2965667094424015,0.2881704940731629,0.2756045822539988,0.2766927391647598,0.2817670729882713,-0.1757924895557886,-0.0984551854227714,0.4764138101755616,-0.4014145934073249,-0.3411264639817215
59067,0.2284260427685992,0.3035508049162392,0.3232578926011296,0.3526433276678663,0.2616263656381254,-0.2290929927875157,0.47122862756719,0.2446084743033835,0.20993418383812,0.1940616249027756
59144,0.2057109613835833,0.2569898298632195,0.2025247982384345,0.2877409990002322,0.0544811728235204,0.388788118807348,0.3254970541176082,-0.4624285432851208,-0.1136649746872494,-0.2347278568476001
59326,0.244236386613685,0.2556910937321639,0.3531104879829803,0.366239040862436,0.4081426803143037,0.369208123349504,0.339556473912315,0.4358645148558656,0.3456710551053233,-0.1000445297659697
60822,0.2276027054476822,0.3897649002264907,0.3436598484937415,0.3644339518254565,0.3061698647709001,0.2198797142061781,0.37081639252245,-0.4425170678189348,0.1263962026547799,0.0169376413970429
60980,0.2665788032004632,0.2092177700375515,0.3295106500146142,0.3741615434112113,0.2048537358024349,0.4136334415270895,0.4568002489326683,0.4662215292085148,0.2635130463120314,-0.0194577228134915
61156,0.3613177025534985,0.3304003379457126,0.3221843260302551,0.203063595298531,-0.2301172991089731,-0.3665223028950857,-0.3918016996917927,0.0193569823103397,-0.4439396950105168,-0.0595154992511481
62000,0.2954181355329925,0.2897539513299076,0.3009203588718263,0.3188956343940921,-0.1170825235870796,0.1785801449567486,0.2252309645230511,0.1584289138762441,0.3679744889481096,0.1081070646818659
62348,0.2832145825424823,0.22752517659266,0.2769780563155113,0.331397073911402,0.1541845131736317,0.3374089659189284,0.2184075033562286,-0.4776607586624828,-0.4780689036037397,-0.3697857064510307
63459,0.2415277970009845,0.2756039631943434,0.3460996981591664,0.2119927436991796,-0.2857962580249218,-0.471520621873537,-0.3739527933200347,-0.2031273605022787,0.0164363938502377,-0.0991933567230356
63506,0.2218276770234879,0.2055719281504303,0.2220822824653171,0.3854075583231477,0.1161024766082854,0.2385257203714716,-0.1522140886067989,-0.2177498927657359,-0.1926462169045176,-0.0303358517638726
63801,0.2184399484622315,0.2552715819740889,0.2191861812801309,0.3942763273030978,0.1497779881243028,0.4038378124470635,0.2989457918570829,-0.445423474526012,-0.3416959695757433,-0.4711994951608386
64642,0.2377918550149337,0.2069044388694969,0.2151202319572771,0.346929109035952,0.0591603916053571,0.155578497255497,-0.0290710550469921,-0.2796806769696076,-0.2907196856083643,-0.2162369962600825
64883,0.3150328157303438,0.2555525465658472,0.2431418313339631,0.3817452471241637,0.231656367872475,0.4945259971807397,0.0258421260423201,-0.0774840658003854,-0.1306795292866965,-0.0970325807460589
66277,0.3282365128618297,0.272607046403205,0.3744687375100463,0.2032775520478081,-0.4560326381353391,-0.3122860392136946,-0.4059407043003354,0.1801979972451884,-0.3362271294857821,0.233809995340435
66390,0.3191261096223873,0.2722476588992799,0.2989462242112882,0.2071011130213908,0.0265912395465531,-0.4528379389683982,-0.4013074636325366,-0.2241597871943041,-0.3360015822683592,-0.2763766073052575
68023,0.2151609630220876,0.3396038833914732,0.3471435220487786,0.3894458538065182,0.2756547078301176,-0.1273347275376569,0.4623534268269714,0.2395876057277249,0.1508211324679466,0.3411388652870917
68029,0.3014859127221677,0.2852967435997351,0.3404135825051497,0.2513581336461991,-0.1034780288313176,-0.4556710566194328,-0.4521427307462976,-0.1917577573976026,0.0788972787062598,-0.106039939116117
69589,0.2392266956185775,0.2504967198631557,0.2986573701535815,0.3365260682490719,0.0728579858135985,0.4841951577039989,0.4021737034115784,0.0545221803574508,0.4173753673118963,0.0954172787500775
69602,0.259549714829477,0.3952592634720865,0.2728440369512619,0.3262656625301415,-0.1130319923123429,0.4380156573144946,0.1046414902768233,-0.399070100624409,0.0982063026198836,-0.0583357505366939
69686,0.2781096619308612,0.2443137499328311,0.3088392652433959,0.3713591273603303,0.2193530462216812,0.4355193851839569,0.0778372685891393,0.4766510758367339,0.4055220379705349,0.3164293450331157
70311,0.2967882853786023,0.323724679437674,0.3689419570644634,0.388966162736598,0.1511916486455536,0.4736308471138186,0.240310409873384,0.4051987611663433,0.3113950563293072,0.4513952729563311
71673,0.2465312011419185,0.3145149732861206,0.384540534891227,0.3879372392484633,0.319773728282685,0.1581188386445049,0.4531482425304893,0.2841071339138952,-0.0820409312015256,0.4086413129084476
71813,0.2067417428345751,0.3160559434621646,0.3375225876368155,0.3750963276114186,0.1093556714362367,0.4533587551135545,0.1079299011878449,0.3247290197722992,0.3562537962467301,0.2624994753949381
72614,0.2066922529389087,0.232766656623623,0.2132773466777534,0.3978479694889758,0.3051114950826485,0.3105611324703581,0.491792736197285,-0.2031351463224743,0.0023471108155141,-0.162870009628716
72931,0.2288536911191807,0.2298464988711222,0.3542010594803251,0.3776725036607178,0.3220001570713261,0.4879547430072543,0.0927136896952307,0.3590980471809927,0.278286325645763,-0.1783688660489257
73345,0.2893095553701622,0.2936402578147825,0.2899555093918013,0.21037464599673,-0.1206811462310043,-0.4483102771010895,-0.3221091730241662,0.2594138688391174,-0.1300461450628673,0.165925052840243
73426,0.3472556414013069,0.2451511217728375,0.2093189423189447,0.3540370938982197,0.060422442540412,0.3011404714076063,0.3334150372972548,-0.2080608183196446,0.0256718120127438,-0.1493661566291519
73885,0.3626607104047291,0.2434534667436544,0.3300645341453805,0.2968889463249329,0.2858129397129008,0.1093373594174608,-0.1462573299961225,0.4479467501169496,-0.39923143083365,-0.2638272840319823
75365,0.2641757029244048,0.2746134424497259,0.2557901942341696,0.3327887569611804,-0.01568334228854,0.4114405409525682,0.0787781861700005,-0.2531858922306083,-0.141278933050194,-0.158789193719517
77532,0.3076157560285001,0.2247466088542695,0.2645408661128309,0.2435578193804227,0.4638245632744978,-0.2237293584237429,0.114037163390259,0.4999289832217943,-0.4714298766745382,-0.496793396365672
77751,0.3520172407175047,0.2097594001629719,0.2377379366466403,0.3113851948863635,-0.1766268199628008,0.4782691077775587,0.3938785107226349,-0.2617874169896205,-0.0925063217300256,-0.2326257860747846
78178,0.3381164840227805,0.3403945487931216,0.3088936735975243,0.2888056593540717,0.365374392660774,0.4171491501998029,0.3431996794119391,0.286637368417953,-0.4144767713803126,-0.4807163105438227
78243,0.2272766044155577,0.3710075478351768,0.3661176818899211,0.3744603671961454,0.4646248129348653,0.1381594005607459,0.4358284471806311,0.0290289136926276,-0.0485806084447,0.0945221356676458
78570,0.3086284489181368,0.2780789746901571,0.2671009087101568,0.2028771298189987,-0.3001243999276535,-0.3951326371360748,-0.1471454970797063,0.1202137645559212,0.260624277915932,-0.0661547301623908
78599,0.2865044513168799,0.2150677784577915,0.2503996892831185,0.351763505671745,-0.076851785899587,0.4578460714250808,0.2066407591228549,-0.134301104619539,-0.1768786624120742,-0.2094834805219486
80197,0.3118446800153313,0.250027347910657,0.2851528380511572,0.2729055342143582,0.4205043347592284,-0.4195174668451817,-0.3145389751853258,0.4829274600451535,-0.3795292579630083,0.1411869427096304
81209,0.3636574660206046,0.3158386370544737,0.3367686841970257,0.2016053269069347,-0.4156951002420911,-0.3363527826305009,-0.3467887120347316,0.0044685390602227,-0.1403847349009661,0.0632203344289747
82426,0.2124018385875045,0.2152643213340667,0.2963961293869639,0.3834894737743488,0.4323760392238434,0.3660533437820855,0.2792301345320684,0.283829329157351,0.3601368593671499,-0.3123056090928567
83725,0.3030264056509207,0.2016255635620165,0.2970247013296673,0.3249893490452356,-0.0675379215734321,0.4583759834102582,0.2170294199647791,-0.4228397106479459,-0.081806287206287,-0.2181025121307414
83931,0.2653379968464081,0.2828485576152433,0.2288759590399527,0.309276820788653,0.1700604753827234,0.3369372694736107,0.1920742074571635,-0.4406470765283349,-0.2734510548965764,-0.2202165347744968
85567,0.2400915135531786,0.2095465316131447,0.2019729381910797,0.3537836719109821,0.2411868699075245,0.4965788990649626,0.3736338388989995,-0.3551758121329246,-0.0715768391497122,-0.0817204618240771
85963,0.3110746832256783,0.2382808927560072,0.2155253146358706,0.3911527597794654,0.3399570206498367,0.3174070651088703,0.3494732913505227,-0.2648706381110409,-0.4784564131151234,-0.3936598259962596
86557,0.256882617337926,0.237780630444753,0.2192293769115766,0.3753829744077951,0.169415499940197,0.1385997394586199,-0.3030082740092686,-0.3906325517276761,-0.4917595130146399,-0.2169207856647768
86667,0.2411134462755377,0.3937111912941249,0.3368685688878412,0.3538363488968324,0.1597243497252999,-0.4400451724145167,0.407418266812231,0.2299534309931273,0.1160623380275857,0.4785952097816998
87525,0.2861937397307572,0.2422677480618618,0.2907240601013359,0.3702576153866242,0.3771037587789193,0.2944272522946531,0.0849778610753286,-0.1357958189719188,-0.2408593889551511,-0.1401511510155977
88250,0.372212125544701,0.2681103672728308,0.3306051934425104,0.3515260125564234,0.3182779861185694,-0.3743406638236797,0.1692046343985345,0.4849373199995578,-0.4919060277102997,0.3289587397597533
89612,0.3260126936307564,0.3105126491511751,0.3237887698676504,0.3548533942823162,0.0309192727956245,0.3907887088536154,0.0757506471383004,0.2318980865734796,0.4249262769854223,0.4243121362790295
89950,0.3606632176733809,0.2653593747246865,0.3367823363777408,0.3329637897761934,0.4180264650693029,-0.2694806261718773,-0.0475460034605448,0.4139054061151704,-0.4279656294836893,-0.1789681773401604
90751,0.2825834874303718,0.3355721672908169,0.3365659067568995,0.2263724999843499,-0.2931307217355207,-0.2300328315526054,-0.4490510943187712,0.1848704177823116,-0.0873888913776312,0.2537678753836411
94012,0.2554165904426244,0.281815590224489,0.3363826065253608,0.3862171084989947,0.1916438481785499,0.1311713997770208,0.0516121485097259,0.2522496842809162,0.2874176123863121,0.2691612036271479
94167,0.3199691938092782,0.2279602074644158,0.2844232358815808,0.3652378399529498,0.0286685900146631,0.4472038880059513,-0.1308519610857829,-0.3937244879211503,-0.1761133019999005,-0.2491370549145933
94470,0.2992058933095858,0.2038039999008789,0.2066194453701136,0.3754823958960319,0.1532209609478121,0.1848033811909026,0.3667696433655557,-0.374707286252873,-0.3005249525946379,-0.4263694554021384
95239,0.2021805773596551,0.2284554167997607,0.3143023270388744,0.3908061521719196,0.3152413450403108,0.0195855481333275,0.3251551321843282,0.3578959556208094,0.3596723178840703,0.4994951937033643
95585,0.2520422217306013,0.3886344939559789,0.2839647509405191,0.2555760090554501,0.3984137072899696,-0.1598082195369846,0.1539608657882374,0.0425354871563482,-0.2693265145461182,0.1429477984765578
95619,0.2884246493859146,0.2495866007678839,0.2584808778009067,0.3757045790101926,0.2607028759280196,0.4929898371052241,-0.2727739847976226,0.0428321430959609,-0.3254709970187694,-0.2619851915151524
96209,0.3484093278728786,0.2664844568236509,0.3163665436153385,0.3803231414070668,0.0935270209926474,0.1909863961864828,0.3214811981479688,0.4746222045169987,0.4044558789884838,0.1648277462391625
96439,0.2740331785341587,0.3096311113624949,0.331396372043069,0.2098533940393768,-0.3655325951468656,-0.4179370125022271,-0.2371053550914432,0.0600290058864048,0.2022860931356234,0.0386983667076428
