,GBP,avgLoss,bandwidth,delay,loss_at_ng0,ng0,p1,p2,p3,r0,r1,r2,r3,s1,s2,s3
0,0.0,100000.0,0.0,0.0,100000.0,0.0,0.292234,-0.40641,-0.234107,0.302588,0.2747187,0.388364,0.297399,-0.23899,0.339262,0.170892
1,0.0484,1408.7974,0.0012,8.5031,1343.6388,-39.2753,0.352244,0.057722,0.358109,0.307379,0.290916,0.226788,0.307022,-0.072336,0.233043,0.446211
2,0.0476,103346.1947,0.0003,0.5256,106369.5993,-172.7266,0.109079,-0.306905,-0.226185,0.351419,0.335575,0.23683,0.279826,0.342908,-0.186127,0.289484
3,0.089,559.8671,0.0062,6.9471,444.9206,-14.2727,-0.084496,0.132372,0.102151,0.361148,0.3419883,0.375822,0.249548,-0.437239,-0.000756,-0.457834
4,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.297825,0.18196736315625003,-0.307045,0.309998,0.252934,0.21191301,0.252544,0.001124,-0.07081549740000001,0.114212
5,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.27577645,0.123753,0.353886,0.210106,0.347384,0.276157,0.248755,0.0060643,0.437642,-0.008484
6,0.0,100000.0,0.0,0.0,100000.0,0.0,0.441341,-0.056569,0.412709,0.320872,0.2365776,0.338056,0.345839,0.321295,0.437859,0.033198
7,0.0,100000.0,0.0,0.0,100000.0,0.0,0.190669,-0.031964,-0.157058,0.205618,0.32078880000000004,0.22058,0.396526,-0.405285,0.417038,0.310384
8,0.22,87.1619,0.0209,14.8824,130.4267,10.8232,0.062248,-0.115339,0.128066,0.306187,0.304639,0.318212,0.281151,0.151886,0.32622,0.301191
9,0.0948,220.5397,0.0078,10.8766,215.4051,12.0286,0.070844,0.220701,0.040417,0.336782,0.269186,0.210176,0.202594,0.395252,0.396308,0.339183
10,0.1386,97.1545,0.0086,60.0491,60.6731,-15.9301,0.018183949999999997,0.254149,-0.323943,0.325381,0.253012,0.331571,0.255759,-0.39335580000000003,-0.114789,-0.095149
11,0.0437,64.9876,0.004,30.2787,61.6176,10.5971,-0.226297,-0.015469393822211162,0.287618,0.384937,0.29535,0.21080347200000002,0.265025,0.422635,-0.006903884366051158,0.289098
12,0.0465,2877.7194,0.0007,6.0923,3216.3575,63.7855,0.214141,0.453275,0.441203,0.233823,0.293002,0.39345,0.241056,-0.14195,-0.117743,0.29231
13,0.0943,1790.7474,0.0026,4.5551,2251.1815,-35.7629,-0.22397,-0.010899,-0.15829506,0.274865,0.299483,0.262759,0.398115,0.433416,-0.177705,-0.13894010999999998
14,0.0,100000.0,0.0,0.0,100000.0,0.0,0.181128,-0.009944,-0.379185,0.214626,0.293378,0.353765,0.24153929999999998,-0.23112,-0.340736,-0.24901
15,0.0444,261448.7923,0.0002,0.319,287982.2722,280.5852,-0.3346964,0.343881,0.33064,0.311113,0.283108,0.309581,0.268976,-0.2999988,-0.179143,0.480098
16,0.0914,67.6408,0.0077,38.663,57.7091,-11.6936,0.157884,-0.36949,-0.458808,0.280926,0.325604,0.334874,0.326527,-0.082593,-0.139505,-0.037649
17,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.165867,0.249517,0.308646,0.368531,0.308902,0.348952,0.281497,-0.139712,-0.380103,-0.180423
18,0.0942,168.3086,0.0084,16.1066,130.5127,-11.3063,0.44974125000000004,0.216331,0.248767,0.294303,0.399111,0.277834,0.221063,-0.1577257,0.235538,-0.253239
19,0.0504,140.1506,0.0032,24.8936,145.5741,15.8716,-0.202874,0.47248,-0.32959548000000005,0.206779,0.222797,0.236248,0.31412429999999997,0.403096,-0.002757,-0.20233233
20,0.0433,158.1984,0.0042,11.5841,163.8556,-10.6944,0.040594,0.263918,0.395334,0.333364,0.372837,0.249209,0.286361,0.48082,0.37376,-0.115485
21,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.031949,-0.184573,0.097583,0.287468,0.219727,0.291349,0.359536,0.469501,0.457158,0.04266
22,0.0471,15.1175,0.0047,145.7043,10.9532,10.3428,-0.242613,-0.398168,-0.3519261,0.211436,0.28411,0.353695,0.277591,-0.007301800000000001,0.268582,-0.20982599999999998
23,0.1408,84.1702,0.0133,16.0695,126.3845,11.0928,-0.338403,0.00404985,0.112994,0.329723,0.339604,0.24324776280000004,0.241792,-0.198575,-0.3414564,0.461004
24,0.0,100000.0,0.0,0.0,100000.0,0.0,0.032845,-0.381494,0.057325,0.211252,0.238846,0.231584,0.314619,0.17584,0.116164,-0.012456
25,0.0,100000.0,0.0,0.0,100000.0,0.0,0.287,-0.49236,-0.4478976,0.244656,0.276914,0.267548,0.2709324,0.195436,-0.432461,-0.132777
26,0.2337,310.0251,0.0162,7.5588,412.3097,14.3497,-0.18602804999999997,-0.129696,-0.189384,0.230208,0.347468,0.312691,0.267677,-0.5477868,0.332616,0.026452
27,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.235436,0.104945,-0.139585,0.326828,0.268443,0.303709,0.23746,0.42856,0.481978,0.23985
28,0.0439,40.7259,0.0043,46.8997,39.9087,-10.6151,0.26097545,0.8696322888732112,-0.351204,0.303182,0.249773,0.2264004,0.3876,-0.07717600000000001,0.11689193552475831,0.312705
29,0.0,100000.0,0.0,0.0,100000.0,0.0,0.173875,0.227084,0.338494,0.236333,0.213581,0.353719,0.337082,-0.293007,-0.283044,-0.25707
30,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.052966200000000005,-0.161059,-0.2648564163000001,0.337317,0.266782,0.307488,0.200724,-0.49654770000000004,0.42165,-0.20832946470000002
31,0.0,100000.0,0.0,0.0,100000.0,0.0,0.362999,0.104638,0.250667,0.233741,0.33722280000000004,0.333908,0.327617,-0.204341,0.006528,0.024599
32,0.1864,130.077,0.0148,17.4056,149.6377,12.8136,0.398373,-7.952513584243616e-19,0.434247,0.248564,0.350453,0.22481793000000003,0.361661,0.416399,-1.4420804589731348e-37,0.214854
33,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.02161,0.336018,-0.114586,0.30417,0.2535192,0.295152,0.21554,-0.490744,0.462995,-0.499439
34,0.223,44.5185,0.0223,26.7243,69.5068,10.5725,0.355937,0.034643,-0.06606,0.326839,0.253903,0.30806487000000005,0.272582,0.262581,0.09247,0.427107
35,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.497707,0.251991,0.32875,0.355816,0.3125682,0.242705,0.245218,-0.21879,0.113877,-0.447789
36,0.0998,101.7434,0.0071,26.6594,115.7463,-14.2572,0.42401835,-0.22894,0.459064,0.247463,0.311034,0.20001,0.216876,0.20963910000000002,0.405497,-0.346248
37,0.0922,85.8882,0.0055,68.0078,58.2485,16.8841,-0.170072,-0.099866,-0.316411,0.296502,0.332108,0.204516,0.32437,-0.334078,0.444518,0.354077
38,0.0,100000.0,0.0,0.0,100000.0,0.0,0.397499,-0.3453647543478604,-0.417919,0.294008,0.399577,0.22730617305,0.343464,0.471568,-0.05886528897144241,0.382311
39,0.0874,353.8856,0.0042,12.4673,429.7403,21.0731,0.21127335,0.324232,0.046502,0.295067,0.290759,0.352377,0.311546,-0.3885189,0.415771,0.319749
40,0.0,100000.0,0.0,0.0,100000.0,0.0,0.328105,-0.086143,0.087828,0.203056,0.32575230000000005,0.344258,0.262313,-0.194915,-0.030018,-0.484182
41,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.28561,-0.267309,0.158717,0.258355,0.22173,0.225672,0.235566,0.238894,-0.11189,-0.14849
42,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.084748,0.35676165,-0.334016,0.234299,0.22945,0.21080069999999998,0.220924,0.205058,-0.3658797,-0.195899
43,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.048398,0.340788,0.168721,0.279254,0.2968182,0.33787,0.209261,0.175688,0.277158,-0.094977
44,0.085,12847.6727,0.0018,1.1308,12348.2981,-46.8907,-0.0215802,0.043007,0.24869,0.31988,0.391321,0.372541,0.279954,0.013132900000000001,0.405033,0.273868
45,0.1737,228.0549,0.0146,8.255,262.8007,-11.5083,0.016805,0.246558,-0.30251,0.355947,0.2379069,0.258222,0.390679,-0.228792,0.220093,0.060431
46,0.1451,260.9772,0.0147,5.1301,333.4251,10.1315,-0.007444,-0.028744986375000003,-0.312839,0.300566,0.288283,0.20278,0.252095,-0.155916,-0.22100364,0.119465
47,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.42464999999999997,0.373604,-0.29613,0.201334,0.337791,0.315939,0.320448,0.3344715,0.272163,-0.025319
48,0.2169,688.7468,0.0139,7.0209,526.6703,16.093,-0.066686,0.402917,0.216725,0.287221,0.3478302,0.280894,0.337165,0.012843,0.314424,0.066066
49,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.361773,-0.23711,-0.21071259,0.276988,0.249814,0.307369,0.207040374,0.336248,0.064591,-0.35963676
50,0.0485,21183.9055,0.0004,1.8177,21351.5374,-121.4301,0.429252,0.023353,-0.3213486,0.322395,0.22678,0.235801,0.352197,0.199091,-0.088676,-0.019500299999999998
51,0.051,2175.951,0.0011,7.0375,1882.5754,-44.7458,0.247047,0.133532,0.39144,0.205726,0.31628,0.262988,0.277072,0.037824,0.141601,0.381441
52,0.2971,312.1332,0.0248,5.7547,423.6313,12.3137,-0.301416,-0.304331,0.496332,0.397476,0.392127,0.323912,0.381451,-0.084644,-0.123563,-0.463677
53,0.05,654.4546,0.0014,16.3619,631.404,-35.9928,0.255572,0.129341,-0.30398498100000004,0.21806,0.2805876,0.297124,0.23325240735000005,-0.089749,0.240611,-0.31488353100000005
54,0.0,100000.0,0.0,0.0,100000.0,0.0,0.030079,0.08050124250000001,-0.426628,0.399515,0.231801,0.24736023000000001,0.234812,0.009812,-0.055802763000000005,0.103057
55,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.4536022,-0.159927,-0.021231,0.281275,0.220171,0.293112,0.296233,-0.053416000000000005,0.333425,-0.239742
56,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.333595,-0.027373,0.104,0.381714,0.34799220000000003,0.309115,0.241356,0.116013,0.450272,0.110473
57,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.206178,-0.187056,-0.11660598000000001,0.2973,0.309669,0.214883,0.3204225,-0.053116,-0.13287,-0.27898911
58,0.1296,314.712,0.0105,7.1733,328.0633,-12.0599,0.414518,-0.057676185000000005,-0.318857,0.331843,0.2784708,0.31075974,0.301401,-0.304132,-0.00938304,0.101548
59,0.2271,54.993,0.019,37.8579,65.033,-12.3861,0.477542,0.926237498407795,-0.183876,0.345719,0.278263,0.21334462749000005,0.317602,-0.161958,-0.0028338737629588348,0.216768
60,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.441405,2.2063524241818555e-19,0.447651,0.343138,0.204818,0.22414708800000005,0.295164,0.068571,-7.694755224890304e-39,0.404859
61,0.0,100000.0,0.0,0.0,100000.0,0.0,0.248747,0.094619,0.40255,0.294939,0.36754,0.219626559,0.258219,0.170794,0.19026,0.472107
