,GBP,avgLoss,bandwidth,delay,loss_at_ng0,ng0,p1,p2,p3,r0,r1,r2,r3,s1,s2,s3
0,0.0447,48778.3341,0.0003,1.2473,42742.1766,-164.9353,0.056157,-0.19305738499999997,-0.067346,0.259531,0.372318,0.24663960000000001,0.309619,-0.110076,-0.12233429999999999,0.275786
1,0.0438,217.8495,0.0044,7.6894,230.402,-10.315,-0.3333341,0.19784,0.292083,0.274099,0.210499,0.322195,0.326532,-0.286434,-0.20402,-0.237228
2,0.0472,52.6163,0.0041,43.5404,47.6599,-11.2254,-0.289754,-0.29497025,-0.21621,0.248465,0.241027,0.22582439999999998,0.280345,-0.334295,-0.2321892,0.454839
3,0.0479,43.0085,0.0044,41.1369,45.3677,10.5989,0.025119,-0.03422704394958843,0.159971,0.240792,0.257664,0.223605441,0.28904,-0.232593,-0.004117001379815238,0.367893
4,0.0474,2722.1073,0.0011,5.1843,2608.9767,-45.5768,0.162282,-0.17821286431547942,0.405451,0.294988,0.3378555,0.22754335320000002,0.33585,0.17862,0.297554708239756,0.33291
5,0.0,100000.0,0.0,0.0,100000.0,0.0,0.435047,-0.484386,-0.2143803233304,0.305931,0.38517,0.23585,0.25779222,0.141827,-0.208157,-0.22232005187040005
6,0.0,100000.0,0.0,0.0,100000.0,0.0,0.393298,-0.177567,-0.141156,0.377656,0.240903,0.26202,0.273516,0.423523,0.155546,0.22282
7,0.043,8740.0022,0.0005,3.2842,7630.1707,-80.1762,-0.176774,-0.446174,-0.11204487,0.347406,0.286978,0.398349,0.2526237,-0.207146,-0.391231,-0.33784776
8,0.0973,32.1313,0.0084,56.3293,40.7376,11.8842,0.40616585,1.0276714579633255,-0.207437,0.227238,0.229767,0.22163510709,0.291217,-0.28633770000000003,-0.0058103205583490275,0.37861
9,0.0915,144.1948,0.0071,20.9129,127.3679,-12.9909,0.106079,-0.1546421625,-0.335689,0.349141,0.259461,0.256678,0.319762,-0.054963,-0.058639140000000006,0.218507
10,0.0413,215.6001,0.0028,15.8723,202.771,-14.6553,-0.083884,0.043588087625,0.368156,0.393995,0.394888,0.2282814,0.273259,0.493667,-0.323423766,-0.111082
11,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.453019,-0.0019605045668568866,0.495198,0.292932,0.280786,0.20939876999999998,0.320686,-0.116415,-0.008426289396853765,0.104145
12,0.13,214.5074,0.011,9.0866,260.4842,12.1008,0.39143,0.489382,0.404296,0.285767,0.294441,0.383141,0.325117,-0.022334,-0.439279,-0.396712
13,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.15101,-0.338492,-0.164971242,0.399001,0.305061,0.204891,0.23494050000000002,0.158993,0.196801,-0.186987771
14,0.153,213.8923,0.0099,20.0526,181.431,-15.9145,-0.431923,-0.293016,0.383077,0.28001,0.202423,0.288137,0.206796,-0.058169,0.482321,-0.442256
15,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.379835,0.361373,0.11986,0.24412,0.323468,0.35506,0.215453,0.086416,-0.044957,-0.12849
16,0.1334,2032.6714,0.0067,1.9496,2586.674,-20.129,0.410821,-0.072683415,-0.100713,0.354452,0.253265,0.281229975,0.368871,0.482856,-0.03307311,0.347697
17,0.0,100000.0,0.0,0.0,100000.0,0.0,0.02061595,0.348527,-0.463129,0.247869,0.288263,0.211957,0.211966,-0.166826,0.433842,0.134793
18,0.0,100000.0,0.0,0.0,100000.0,0.0,0.245832,-0.413926,-0.334403,0.290781,0.224853,0.249385,0.243268,0.049247,-0.225735,0.237078
