,GBP,avgLoss,bandwidth,delay,loss_at_ng0,ng0,p1,p2,p3,r0,r1,r2,r3,s1,s2,s3
0,0.28,1714.5319,0.0069,20.3448,597.5195,-41.4693,-0.0832923,-0.315358,-0.315872,0.240963,0.226721,0.379451,0.351173,-0.43266330000000003,-0.045151,0.117867
1,0.0529,574.6869,0.0014,19.1425,588.3416,-38.787,0.330422,0.259749,-0.375798,0.260433,0.225147,0.204049,0.242097,0.287637,0.474934,-0.081419
2,0.0477,48.4025,0.0026,91.3177,47.0047,-17.8771,-0.00322145,0.185543,0.003736,0.336757,0.204732,0.377795,0.214295,-0.5274951,0.272379,-0.121993
3,0.0,100000.0,0.0,0.0,100000.0,0.0,0.367234,-0.292002,-0.224735,0.364467,0.219867,0.225895,0.215253,0.447098,-0.457219,-0.027732
4,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.09625684999999999,0.400023,0.030893,0.275563,0.265558,0.259029,0.269547,-0.21449450000000003,0.18597,-0.064714
5,0.1503,729.1106,0.0044,18.5288,541.1851,-35.0826,-0.000401,-0.101702,-0.084135,0.234925,0.346729,0.231517,0.275691,0.309264,-0.427987,-0.081686
6,0.0,100000.0,0.0,0.0,100000.0,0.0,0.123163,-0.371039,-0.10783935000000001,0.353815,0.210159,0.379725,0.2166381,0.050551,-0.346369,-0.40361166000000004
7,0.0,100000.0,0.0,0.0,100000.0,0.0,0.331038,0.163227,0.293928,0.398421,0.2566863,0.227454,0.20674,-0.397269,0.092629,0.474683
8,0.0388,142.6659,0.003,17.7217,142.7941,12.5917,-0.101157,-0.331929,-0.290817,0.378262,0.393848,0.348932,0.230877,0.133247,-0.3356,0.203865
9,0.0,100000.0,0.0,0.0,100000.0,0.0,0.37407,-0.103245,0.045226,0.391446,0.372404,0.35901,0.240092,0.30061,-0.317616,-0.363704
10,0.1733,569.2808,0.0115,3.6865,955.7206,-15.5698,-0.269595,-0.456245,-0.1426392,0.351679,0.3510099,0.397928,0.321437,-0.403892,-0.015463,-0.1527201
11,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.404378,-0.3134878875,0.348668,0.226494,0.237165,0.23983614000000003,0.258812,0.292659,0.3269916100000001,0.412709
12,0.0,100000.0,0.0,0.0,100000.0,0.0,0.21294735,-0.304439,0.230023,0.20987,0.239288,0.34268,0.308789,-0.4421493,-0.383435,-0.493679
13,0.2724,42.7737,0.0201,126.6472,23.1139,13.7819,-0.107124,0.07801855287499998,0.19515,0.279114,0.21027,0.29127959999999997,0.300186,0.29004,0.08676789000000003,0.390058
14,0.0964,146.7865,0.005,33.1678,138.9299,18.824,-0.344352,0.384104,0.387521,0.240097,0.228395,0.366786,0.227771,-0.103394,-0.17956,0.186177
