,GBP,avgLoss,bandwidth,delay,loss_at_ng0,ng0,p1,p2,p3,r0,r1,r2,r3,s1,s2,s3
0,0.0504,2.5369,0.0052,144.5527,2.5164,10.1412,0.0,0.0,0.0,0.277389,0.2,0.2,0.2,0.0,0.0,0.0
1,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.370961,0.2,0.2,0.2,0.0,0.0,0.0
2,0.101,4.2877,0.009,653.3937,3.1496,11.1737,0.0,0.0,0.0,0.229973,0.2,0.2,0.2,0.0,0.0,0.0
3,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.374973,0.2,0.2,0.2,0.0,0.0,0.0
4,0.0507,4.1115,0.0045,144.6728,5.4785,11.7108,0.0,0.0,0.0,0.260431,0.2,0.2,0.2,0.0,0.0,0.0
5,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.298191,0.2,0.2,0.2,0.0,0.0,0.0
6,0.0507,4.0626,0.0046,145.1021,5.4251,11.6439,0.0,0.0,0.0,0.263807,0.2,0.2,0.2,0.0,0.0,0.0
7,0.101,4.23,0.009,657.6237,3.1009,11.1177,0.0,0.0,0.0,0.233143,0.2,0.2,0.2,0.0,0.0,0.0
8,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.33188,0.2,0.2,0.2,0.0,0.0,0.0
9,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.364339,0.2,0.2,0.2,0.0,0.0,0.0
10,0.0507,4.1863,0.0045,143.8735,5.5532,11.8212,0.0,0.0,0.0,0.254414,0.2,0.2,0.2,0.0,0.0,0.0
11,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.323671,0.2,0.2,0.2,0.0,0.0,0.0
12,0.0504,2.516,0.0052,144.524,2.5085,10.1151,0.0,0.0,0.0,0.278146,0.2,0.2,0.2,0.0,0.0,0.0
13,0.101,4.3745,0.0089,647.4205,3.217,11.2482,0.0,0.0,0.0,0.225588,0.2,0.2,0.2,0.0,0.0,0.0
14,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.381521,0.2,0.2,0.2,0.0,0.0,0.0
15,0.0505,5.1622,0.0041,139.6454,6.6391,12.9044,0.0,0.0,0.0,0.20344,0.2,0.2,0.2,0.0,0.0,0.0
16,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.371768,0.2,0.2,0.2,0.0,0.0,0.0
17,0.101,4.534,0.0088,635.5937,3.3488,11.3855,0.0,0.0,0.0,0.218216,0.2,0.2,0.2,0.0,0.0,0.0
18,0.0505,5.0638,0.0041,139.9434,6.5308,12.8056,0.0,0.0,0.0,0.206906,0.2,0.2,0.2,0.0,0.0,0.0
19,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.373239,0.2,0.2,0.2,0.0,0.0,0.0
20,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.375975,0.2,0.2,0.2,0.0,0.0,0.0
21,0.1012,4.0104,0.0092,671.4282,2.9191,10.88,0.0,0.0,0.0,0.246569,0.2,0.2,0.2,0.0,0.0,0.0
22,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.300564,0.2,0.2,0.2,0.0,0.0,0.0
23,0.101,4.1188,0.0091,664.7622,3.015,11.0128,0.0,0.0,0.0,0.239477,0.2,0.2,0.2,0.0,0.0,0.0
24,0.1011,4.0169,0.0092,671.1224,2.9267,10.8925,0.0,0.0,0.0,0.246066,0.2,0.2,0.2,0.0,0.0,0.0
25,0.0507,4.1656,0.0045,144.0681,5.531,11.7886,0.0,0.0,0.0,0.256494,0.2,0.2,0.2,0.0,0.0,0.0
26,0.0507,4.0921,0.0046,144.8656,5.4557,11.6826,0.0,0.0,0.0,0.261847,0.2,0.2,0.2,0.0,0.0,0.0
27,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.344142,0.2,0.2,0.2,0.0,0.0,0.0
28,0.0505,5.2239,0.0041,139.3799,6.7025,12.9633,0.0,0.0,0.0,0.201603,0.2,0.2,0.2,0.0,0.0,0.0
29,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.360842,0.2,0.2,0.2,0.0,0.0,0.0
30,0.101,4.3605,0.0089,648.3883,3.2107,11.2453,0.0,0.0,0.0,0.226249,0.2,0.2,0.2,0.0,0.0,0.0
31,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.367879,0.2,0.2,0.2,0.0,0.0,0.0
32,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.287697,0.2,0.2,0.2,0.0,0.0,0.0
33,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.36565,0.2,0.2,0.2,0.0,0.0,0.0
34,0.0505,2.4439,0.0052,145.4168,2.478,10.0379,0.0,0.0,0.0,0.280405,0.2,0.2,0.2,0.0,0.0,0.0
35,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.317418,0.2,0.2,0.2,0.0,0.0,0.0
36,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.348642,0.2,0.2,0.2,0.0,0.0,0.0
37,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.304366,0.2,0.2,0.2,0.0,0.0,0.0
38,0.101,4.0917,0.0091,666.6299,2.9873,10.9743,0.0,0.0,0.0,0.241241,0.2,0.2,0.2,0.0,0.0,0.0
39,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.361845,0.2,0.2,0.2,0.0,0.0,0.0
40,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.387281,0.2,0.2,0.2,0.0,0.0,0.0
41,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.391832,0.2,0.2,0.2,0.0,0.0,0.0
42,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.3076,0.2,0.2,0.2,0.0,0.0,0.0
43,0.101,4.5527,0.0088,634.484,3.3724,11.4193,0.0,0.0,0.0,0.217686,0.2,0.2,0.2,0.0,0.0,0.0
44,0.1011,4.0689,0.0092,668.3406,2.9735,10.9619,0.0,0.0,0.0,0.242692,0.2,0.2,0.2,0.0,0.0,0.0
45,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.293426,0.2,0.2,0.2,0.0,0.0,0.0
46,0.1011,4.1872,0.0091,660.7812,3.0669,11.0796,0.0,0.0,0.0,0.235519,0.2,0.2,0.2,0.0,0.0,0.0
47,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.373149,0.2,0.2,0.2,0.0,0.0,0.0
48,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.281718,0.2,0.2,0.2,0.0,0.0,0.0
49,0.0506,4.9661,0.0042,140.1604,6.4106,12.7151,0.0,0.0,0.0,0.210429,0.2,0.2,0.2,0.0,0.0,0.0
