,GBP,avgLoss,bandwidth,delay,loss_at_ng0,ng0,p1,p2,p3,r0,r1,r2,r3,s1,s2,s3
0,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.218041,0.2,0.2,0.0,0.0,0.0
1,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.229844,0.2,0.2,0.0,0.0,0.0
2,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.255266,0.2,0.2,0.0,0.0,0.0
3,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.365646,0.2,0.2,0.0,0.0,0.0
4,0.0514,370.4791,0.0025,15.2739,351.4649,21.1047,0.0,0.0,0.0,0.2,0.340481,0.2,0.2,0.0,0.0,0.0
5,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.21719,0.2,0.2,0.0,0.0,0.0
6,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.231555,0.2,0.2,0.0,0.0,0.0
7,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.367205,0.2,0.2,0.0,0.0,0.0
8,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.324313,0.2,0.2,0.0,0.0,0.0
9,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.302472,0.2,0.2,0.0,0.0,0.0
10,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.271818,0.2,0.2,0.0,0.0,0.0
11,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.238677,0.2,0.2,0.0,0.0,0.0
12,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.365581,0.2,0.2,0.0,0.0,0.0
13,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.29478,0.2,0.2,0.0,0.0,0.0
14,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.233188,0.2,0.2,0.0,0.0,0.0
15,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.363516,0.2,0.2,0.0,0.0,0.0
16,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.298504,0.2,0.2,0.0,0.0,0.0
17,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.251843,0.2,0.2,0.0,0.0,0.0
18,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.359279,0.2,0.2,0.0,0.0,0.0
19,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.382425,0.2,0.2,0.0,0.0,0.0
20,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.29057,0.2,0.2,0.0,0.0,0.0
