,GBP,avgLoss,bandwidth,delay,loss_at_ng0,ng0,p1,p2,p3,r0,r1,r2,r3,s1,s2,s3
0,0.0511,4.8473,0.004,138.2453,5.4275,13.4371,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.061676,0.0,0.0
1,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.452655,0.0,0.0
2,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.493015,0.0,0.0
3,0.149,26.5613,0.0149,61.2657,28.2245,10.1876,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.20909,0.0,0.0
4,0.2006,28.4091,0.0192,64.1365,29.7469,10.7236,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.367249,0.0,0.0
5,0.2004,28.4634,0.0197,61.1022,29.6464,10.4344,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.33,0.0,0.0
6,0.2654,8.3334,0.0219,250.8026,9.7152,12.3098,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.256082,0.0,0.0
7,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.463494,0.0,0.0
8,0.1007,31.3987,0.0077,99.2452,26.5552,12.9064,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.078885,0.0,0.0
9,0.1028,5.5441,0.0084,484.4016,4.9734,12.2273,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.112786,0.0,0.0
10,0.0512,4.8202,0.004,138.1118,5.4116,13.4322,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.076285,0.0,0.0
11,0.1502,33.7503,0.0146,52.9497,34.0522,10.4092,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.29001,0.0,0.0
12,0.1031,5.2627,0.0085,501.776,4.7368,12.1304,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.133618,0.0,0.0
13,0.1502,33.1024,0.0146,53.7803,33.2646,10.3669,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.29624,0.0,0.0
14,0.0516,12.097,0.0049,126.8873,12.4142,10.3309,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.396049,0.0,0.0
15,0.2007,28.3759,0.0192,64.28,29.7451,10.7361,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.369464,0.0,0.0
16,0.0501,20.5623,0.0046,87.1139,24.0008,11.2724,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.482732,0.0,0.0
17,0.0512,4.825,0.004,138.3158,5.42,13.4309,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.065393,0.0,0.0
18,0.0516,13.4387,0.0048,126.1348,13.7228,10.349,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.408776,0.0,0.0
19,0.2033,34.7328,0.0183,61.3239,34.7677,11.3963,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.384395,0.0,0.0
20,0.2655,8.3697,0.0221,245.6232,9.7267,12.1673,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.262224,0.0,0.0
21,0.2009,28.2537,0.0191,65.1188,29.7697,10.8157,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.379524,0.0,0.0
22,0.2654,8.3095,0.0219,254.1473,9.6896,12.3877,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.252451,0.0,0.0
23,0.1,36.2597,0.0084,71.475,31.6554,11.7877,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.119509,0.0,0.0
24,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.05111,0.0,0.0
25,0.2659,8.8695,0.0227,216.7839,10.1128,11.5769,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.290991,0.0,0.0
26,0.1501,34.6974,0.0146,50.9475,35.2861,10.3932,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.278631,0.0,0.0
27,0.05,20.9485,0.0046,86.1419,24.2447,11.2654,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.478961,0.0,0.0
28,0.2655,8.3236,0.0219,252.0065,9.7164,12.3458,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.255004,0.0,0.0
29,0.1002,13.9097,0.0083,214.1415,10.8932,11.9981,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.070936,0.0,0.0
30,0.05,21.8764,0.0047,82.0867,24.9316,11.1397,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.466808,0.0,0.0
31,0.1562,10.0454,0.0144,213.475,9.021,10.7773,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.355429,0.0,0.0
32,0.1492,28.4665,0.0145,59.1389,30.7267,10.4514,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.185499,0.0,0.0
33,0.0513,4.8249,0.004,137.9834,5.4138,13.4331,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.075549,0.0,0.0
34,0.1034,5.4414,0.0085,473.9924,4.9786,12.0795,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.160529,0.0,0.0
35,0.1005,13.5811,0.0082,227.1723,10.5564,12.1944,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.057548,0.0,0.0
36,0.0512,4.8194,0.004,138.1728,5.4108,13.433,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.077145,0.0,0.0
37,0.1002,35.9087,0.0082,76.311,31.1834,12.1389,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.107195,0.0,0.0
38,0.0516,14.3716,0.0048,122.7049,14.6197,10.3817,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.416068,0.0,0.0
39,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.484685,0.0,0.0
40,0.0513,4.8912,0.004,137.8872,5.4051,13.4462,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.085926,0.0,0.0
41,0.2116,9.2419,0.0184,212.8512,10.2157,11.5233,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.294739,0.0,0.0
42,0.0504,5.4858,0.0041,139.3067,7.0198,12.9603,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.012193,0.0,0.0
43,0.0998,34.9972,0.0087,70.0125,30.6461,11.4368,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.135813,0.0,0.0
44,0.1502,38.0981,0.0146,45.5058,39.65,10.4129,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.256483,0.0,0.0
45,0.0516,12.1875,0.0049,126.8421,12.5015,10.3299,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.397142,0.0,0.0
46,0.202,46.717,0.0177,66.4414,34.1563,11.8082,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.416589,0.0,0.0
47,0.1492,28.3977,0.0146,59.1709,30.6275,10.4368,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.186277,0.0,0.0
48,0.2033,34.3478,0.0182,63.0784,34.2095,11.4736,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.391634,0.0,0.0
49,0.1,36.3598,0.0084,72.3386,31.7025,11.8799,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.116013,0.0,0.0
50,0.2003,29.5148,0.0199,55.6168,31.9796,10.3358,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.306677,0.0,0.0
51,0.1502,34.0092,0.0146,52.6282,34.34,10.4218,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.287499,0.0,0.0
52,0.1002,13.9696,0.0083,212.6543,10.9437,11.9816,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.072379,0.0,0.0
53,0.2656,8.3545,0.022,247.9063,9.7162,12.2261,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-0.259516,0.0,0.0
54,0.2036,34.4144,0.0177,66.2305,34.1924,11.7937,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.412045,0.0,0.0
55,0.2006,28.6824,0.0193,63.6267,29.7873,10.6858,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.356777,0.0,0.0
56,0.1527,41.5085,0.0144,21.6942,89.105,10.7992,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.424588,0.0,0.0
