,GBP,avgLoss,bandwidth,delay,loss_at_ng0,ng0,p1,p2,p3,r0,r1,r2,r3,s1,s2,s3
0,0.0484,13.0916,0.0039,127.3143,11.9775,12.4271,0.0,0.0,-0.363301,0.2,0.2,0.2,0.2,0.0,0.0,0.0
1,0.0962,10.6035,0.0088,124.1022,12.219,11.0842,0.0,0.0,0.334156,0.2,0.2,0.2,0.2,0.0,0.0,0.0
2,0.0483,12.9225,0.0039,127.3781,11.7878,12.3274,0.0,0.0,0.361295,0.2,0.2,0.2,0.2,0.0,0.0,0.0
3,0.048,14.7878,0.0036,119.2634,13.3215,13.2856,0.0,0.0,0.387749,0.2,0.2,0.2,0.2,0.0,0.0,0.0
4,0.2993,15.2883,0.0292,219.5733,8.2849,10.4574,0.0,0.0,-0.271682,0.2,0.2,0.2,0.2,0.0,0.0,0.0
5,0.1016,10.8831,0.0082,283.2965,8.6349,12.3387,0.0,0.0,-0.131085,0.2,0.2,0.2,0.2,0.0,0.0,0.0
6,0.1016,10.7525,0.0081,290.7791,8.475,12.3931,0.0,0.0,0.125928,0.2,0.2,0.2,0.2,0.0,0.0,0.0
7,0.1469,9.5052,0.0144,214.5995,8.2458,10.3086,0.0,0.0,-0.304126,0.2,0.2,0.2,0.2,0.0,0.0,0.0
8,0.1525,10.5052,0.0133,217.7926,10.1321,11.6201,0.0,0.0,-0.183452,0.2,0.2,0.2,0.2,0.0,0.0,0.0
9,0.2508,11.1592,0.0248,133.0168,12.6898,10.0639,0.0,0.0,0.261355,0.2,0.2,0.2,0.2,0.0,0.0,0.0
10,0.0466,21.9971,0.0025,93.9373,18.4881,17.5454,0.0,0.0,0.459455,0.2,0.2,0.2,0.2,0.0,0.0,0.0
11,0.2034,11.2362,0.0196,91.3108,21.3716,10.8544,0.0,0.0,0.25041,0.2,0.2,0.2,0.2,0.0,0.0,0.0
12,0.3007,15.3036,0.0293,245.8992,7.3025,10.3871,0.0,0.0,-0.273131,0.2,0.2,0.2,0.2,0.0,0.0,0.0
13,0.1009,5.6231,0.0087,509.23,4.3459,11.6392,0.0,0.0,-0.087591,0.2,0.2,0.2,0.2,0.0,0.0,0.0
14,0.0505,5.4104,0.0041,139.1365,6.9414,13.0075,0.0,0.0,0.029478,0.2,0.2,0.2,0.2,0.0,0.0,0.0
15,0.0962,10.603,0.0088,124.2823,12.2328,11.0928,0.0,0.0,0.334398,0.2,0.2,0.2,0.2,0.0,0.0,0.0
16,0.0972,10.0477,0.0091,120.4621,8.8258,10.2672,0.0,0.0,-0.322642,0.2,0.2,0.2,0.2,0.0,0.0,0.0
17,0.1524,11.1952,0.0137,185.8883,11.0785,11.1781,0.0,0.0,-0.210034,0.2,0.2,0.2,0.2,0.0,0.0,0.0
18,0.0505,5.3886,0.0041,139.2653,6.913,13.0233,0.0,0.0,0.023198,0.2,0.2,0.2,0.2,0.0,0.0,0.0
19,0.1016,10.8962,0.0082,282.1464,8.6612,12.3312,0.0,0.0,0.131832,0.2,0.2,0.2,0.2,0.0,0.0,0.0
20,0.0471,19.6083,0.0029,102.5373,17.1847,15.7168,0.0,0.0,-0.433833,0.2,0.2,0.2,0.2,0.0,0.0,0.0
21,0.0506,5.3163,0.0041,139.3813,6.8178,13.0154,0.0,0.0,0.011207,0.2,0.2,0.2,0.2,0.0,0.0,0.0
22,0.2025,10.6494,0.0189,173.2391,11.4299,10.9403,0.0,0.0,-0.222428,0.2,0.2,0.2,0.2,0.0,0.0,0.0
23,0.1015,11.705,0.0084,240.1209,9.6177,11.9282,0.0,0.0,0.165638,0.2,0.2,0.2,0.2,0.0,0.0,0.0
24,0.1015,11.2622,0.0083,264.8168,9.0818,12.215,0.0,0.0,0.143935,0.2,0.2,0.2,0.2,0.0,0.0,0.0
25,0.1016,11.2107,0.0082,267.1274,9.023,12.2309,0.0,0.0,-0.142257,0.2,0.2,0.2,0.2,0.0,0.0,0.0
26,0.2016,10.5483,0.0187,273.166,6.9724,10.7139,0.0,0.0,0.217557,0.2,0.2,0.2,0.2,0.0,0.0,0.0
27,0.0471,20.027,0.0028,101.2118,17.4689,15.9891,0.0,0.0,0.438272,0.2,0.2,0.2,0.2,0.0,0.0,0.0
28,0.2033,11.0652,0.0194,95.4421,21.2888,11.0955,0.0,0.0,-0.241988,0.2,0.2,0.2,0.2,0.0,0.0,0.0
29,0.3009,15.4823,0.0298,231.9584,7.7206,10.3726,0.0,0.0,0.287747,0.2,0.2,0.2,0.2,0.0,0.0,0.0
30,0.0483,13.3998,0.0039,125.5363,12.2157,12.5518,0.0,0.0,0.368286,0.2,0.2,0.2,0.2,0.0,0.0,0.0
