,GBP,avgLoss,bandwidth,delay,loss_at_ng0,ng0,p1,p2,p3,r0,r1,r2,r3,s1,s2,s3
0,0.3467,254.9052,0.0291,6.9111,344.1795,12.136,-0.365336,6.170608830551624e-21,0.34673,0.381767,0.361752,0.2079954,0.338627,0.372519,-9.766718110461924e-40,0.328575
1,0.0464,30312.8682,0.0004,1.4073,26667.5072,-117.5864,-0.369261,-0.0004283258227275595,0.342078,0.367972,0.347646,0.225475,0.343112,0.376779,0.18315390627784142,0.325237
2,0.0455,4706.5119,0.0009,3.398,4252.2324,-48.3468,-0.357197,0.0006187172789736879,0.339453,0.377832,0.355763,0.214305,0.340416,0.379483,0.16793967441047805,0.323661
3,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.374796,0.0005188399682908767,0.34211,0.376148,0.34654,0.216526,0.325938,0.373574,0.1740906348205888,0.338229
4,0.5614,129.9655,0.0514,8.5864,235.4169,11.0641,-0.359834,6.579175281835378e-21,0.340939,0.383994,0.36197,0.21898,0.343578,0.379824,-1.951499286936238e-39,0.336655
5,0.5557,123.7557,0.0529,17.2488,108.5424,10.6167,-0.358546,-2.4668133112709984e-21,0.342918,0.385945,0.352077,0.226537,0.333904,0.376168,-5.94839378942986e-40,0.336338
6,0.2654,290.3538,0.0207,7.2455,378.044,13.2173,-0.367023,1.5093757335426802e-20,0.341458,0.372697,0.348316,0.213163,0.32729,0.377321,-7.159874240504899e-40,0.326597
7,0.4735,99.2734,0.0462,19.183,91.1928,10.2481,-0.362118,1.160187288685285e-20,0.338003,0.372247,0.359674,0.218886,0.336285,0.373786,-4.593220360517681e-40,0.3356
8,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.371148,-0.0008216756892018461,0.340094,0.384668,0.347874,0.227733,0.345192,0.376471,0.1993415003858977,0.325506
9,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.369117,0.0010440180244097453,0.346748,0.378337,0.3519,0.214076,0.338686,0.378774,0.17791904426772942,0.336725
