,GBP,avgLoss,bandwidth,delay,loss_at_ng0,ng0,p1,p2,p3,r0,r1,r2,r3,s1,s2,s3
0,0.1294,7547.2935,0.0022,1.9541,9284.8522,-59.4298,-0.008043,-0.00193,-0.001403,0.342503,0.322466,0.358224,0.292031,0.11989,0.07729,-0.087685
1,0.1625,7464.8797,0.0036,2.1392,6168.2496,-44.5862,0.001716,-0.009479,-0.006685,0.302778,0.398638,0.362178,0.301479,0.075711,0.089562,0.176639
2,0.0432,528.0942,0.0018,11.281,588.3334,24.911,-0.004366,-0.006366,-0.009453,0.259267,0.364846,0.267315,0.376409,0.137708,0.449516,0.453924
3,0.0,100000.0,0.0,0.0,100000.0,0.0,-4.6e-05,-0.004063,0.001626,0.346821,0.389581,0.276361,0.283359,0.129613,0.217989,0.414836
4,0.0439,2256.9315,0.0017,3.3289,2091.7987,-25.8901,0.002989,0.004452,-0.00801,0.310354,0.362965,0.360745,0.201864,0.106245,0.249938,0.005557
5,0.1971,13.1042,0.0139,213.4864,15.0631,14.6473,-0.004864,-0.00114,-0.001269,0.302125,0.216149,0.250789,0.239795,0.007527,-0.027133,0.145047
6,0.1351,118.9306,0.0063,42.4108,129.6306,21.4932,-0.005489,-0.003955,0.009015,0.312422,0.278631,0.267329,0.218767,0.083663,0.214049,0.271705
7,0.1438,85.9323,0.0066,101.0881,47.9405,22.1288,0.005995,0.009295,0.008147,0.313306,0.252247,0.281215,0.23193,0.005313,0.10396,0.410078
8,0.0443,102.3282,0.0025,34.4823,129.6643,18.4134,0.002907,-0.003238,-0.001907,0.345538,0.299335,0.311835,0.237495,0.101558,0.01948,0.337308
9,0.0468,40.1107,0.0048,33.8884,52.2245,10.3094,0.003051,0.000779,-0.008061,0.267476,0.305351,0.200581,0.251428,0.050321,0.062812,-0.029911
10,0.0,100000.0,0.0,0.0,100000.0,0.0,0.00948,0.004008,0.002165,0.298934,0.28148,0.270683,0.34887,0.159303,-0.094945,0.322354
11,0.0892,73.0127,0.0038,86.0205,68.0547,-22.5623,-0.001129,-0.008239,-0.00876,0.297407,0.230275,0.270014,0.352475,0.079343,0.395175,0.451086
12,0.3443,41.4857,0.0323,40.192,48.9957,-10.9077,-0.009671,-0.002692,0.000504,0.319571,0.266941,0.328389,0.356795,0.009297,0.422884,0.009664
13,0.0501,1979.1219,0.001,9.0522,1723.1082,-51.7938,-0.007832,-0.004998,0.003273,0.280421,0.330461,0.26207,0.202952,0.1438,0.412507,-0.072457
14,0.0907,437.1134,0.0073,7.6729,334.0918,-12.6903,-0.000724,0.008001,-0.006986,0.314565,0.377805,0.383403,0.203517,0.095953,0.075119,0.464026
15,0.0392,53.5544,0.0027,52.3977,62.5865,14.8382,-0.0068779525,0.00657,-0.002218,0.276327,0.363525,0.367968,0.287241,0.11538802000000002,0.356665,-0.054495
