,GBP,avgLoss,bandwidth,delay,loss_at_ng0,ng0,p1,p2,p3,r0,r1,r2,r3,s1,s2,s3
0,0.4442,109.0669,0.0393,15.2096,145.6169,11.6443,-0.426247,-0.251471,-0.204542,0.307527,0.323989,0.214758,0.394885,0.099452,0.257541,0.461605
1,0.4437,111.8152,0.0389,15.0037,149.5526,11.7315,-0.425985,-0.250977,-0.204824,0.308566,0.324206,0.21592,0.395696,0.099858,0.258119,0.462367
2,0.4444,108.7482,0.0392,15.2888,145.5971,11.678,-0.426897,-0.251873,-0.204338,0.307906,0.323942,0.214768,0.394519,0.098812,0.257861,0.462757
3,0.4442,110.454,0.039,15.1945,147.5578,11.7262,-0.425744,-0.251894,-0.203546,0.307221,0.323755,0.215659,0.394572,0.098883,0.25717,0.461437
4,0.4441,108.7719,0.0393,15.2066,144.5587,11.5947,-0.426455,-0.250936,-0.204284,0.308973,0.323768,0.214651,0.394143,0.099961,0.257134,0.461663
5,0.4441,108.9557,0.0392,15.2372,146.0101,11.6744,-0.426466,-0.25214,-0.204988,0.3074,0.32353,0.214314,0.39508,0.099161,0.257096,0.462326
6,0.4444,109.126,0.0391,15.3022,146.0015,11.7025,-0.426599,-0.250903,-0.203551,0.307718,0.323302,0.215327,0.394025,0.098964,0.256663,0.46274
7,0.4435,113.1884,0.0386,15.0128,151.8007,11.8368,-0.426797,-0.252683,-0.203743,0.307764,0.324329,0.215833,0.395721,0.09866,0.25633,0.461786
8,0.4438,110.9129,0.0389,15.1399,148.6082,11.7498,-0.426831,-0.252669,-0.20463,0.307968,0.3243,0.215307,0.39528,0.098678,0.256916,0.462034
9,0.4441,109.3105,0.0392,15.1816,146.517,11.6731,-0.425792,-0.251653,-0.205186,0.30805,0.323574,0.215041,0.394976,0.099849,0.256435,0.462728
