,GBP,avgLoss,bandwidth,delay,loss_at_ng0,ng0,p1,p2,p3,r0,r1,r2,r3,s1,s2,s3
0,0.5756,132.6273,0.0441,18.8233,139.2209,12.8618,-0.429494,-0.248897,-0.208347,0.305905,0.31188,0.223434,0.390603,0.085631,0.237516,0.468289
1,0.584,165.8732,0.0416,9.3271,329.0708,14.2078,-0.444158,-0.253657,-0.208509,0.307752,0.306024,0.225189,0.4,0.09518,0.247895,0.47212
2,0.5353,161.0095,0.0354,11.7284,279.5368,14.8356,-0.437534,-0.248809,-0.209564,0.3013,0.298412,0.227616,0.398313,0.087914,0.237095,0.483737
3,0.5653,147.359,0.0422,86.2521,32.55,13.4225,-0.432209,-0.247833,-0.205326,0.30575,0.308029,0.234241,0.391183,0.090213,0.248645,0.472481
4,0.5877,168.5366,0.043,12.2423,246.5872,14.0564,-0.43979,-0.245048,-0.205389,0.301201,0.301983,0.229096,0.395876,0.09744,0.244667,0.482281
5,0.5869,152.656,0.0448,12.6337,210.7118,12.9862,-0.428372,-0.255038,-0.217193,0.310615,0.308451,0.229322,0.393897,0.097467,0.236859,0.4832
6,0.5817,180.3244,0.043,11.1286,259.0793,13.6496,-0.437329,-0.251782,-0.219154,0.313248,0.313963,0.229299,0.4,0.093881,0.24152,0.477318
7,0.4506,255.6987,0.03,10.6554,309.0624,14.8796,-0.437339,-0.246172,-0.214702,0.312422,0.298266,0.227388,0.399457,0.090862,0.238066,0.473794
8,0.5354,172.7752,0.0396,18.0689,161.3449,13.746,-0.438202,-0.255731,-0.214292,0.30047,0.303756,0.227258,0.397074,0.096634,0.238611,0.481465
9,0.4474,179.4354,0.0318,13.5601,226.6746,14.2212,-0.444698,-0.248181,-0.202186,0.312415,0.300081,0.224055,0.391945,0.097601,0.234352,0.475667
