,GBP,avgLoss,bandwidth,delay,loss_at_ng0,ng0,p1,p2,p3,r0,r1,r2,r3,s1,s2,s3
0,0.1882,207.6885,0.0118,13.8002,274.7796,16.376,0.008318,0.004295,-0.005535,0.279707,0.305323,0.216682,0.26692,0.015903,0.029602,0.440822
1,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.004562,0.003584,0.004337,0.323649,0.349942,0.213211,0.221619,0.129619,-0.077028,-0.076023
2,0.2339,125.2204,0.0203,13.3671,168.474,11.756,-0.000965,0.008323,-0.00232,0.272477,0.30247,0.23012,0.289258,0.035204,-0.09952,0.43209
3,0.1299,193.7581,0.011,9.9163,242.3126,12.2086,0.00753,-0.000463,-0.008054,0.32797,0.302819,0.255845,0.297995,0.166917,0.404283,0.33774
4,0.0,100000.0,0.0,0.0,100000.0,0.0,0.003968,0.001587,-0.007876,0.295525,0.3654,0.32819,0.324652,0.016523,0.214145,0.394623
5,0.0435,88.748,0.0024,48.3905,94.4284,-18.7083,-0.003042,0.009723,-0.000527,0.332485,0.293088,0.336392,0.232277,0.076094,0.394602,0.252417
6,0.1337,47.4023,0.0085,61.5828,59.7388,-16.0366,-0.000979,0.004151,0.007609,0.335782,0.212188,0.255609,0.310044,0.053685,0.481328,0.382155
7,0.3414,38.4719,0.0292,22.3984,111.4183,12.4868,-0.009348,0.003617,0.00345,0.307897,0.209648,0.259394,0.220419,0.141224,-0.081038,0.157984
8,0.0428,9.3731,0.0043,137.4734,8.2963,10.0288,-0.004273,-0.008495,-0.001087,0.331738,0.348854,0.224785,0.258517,0.059829,0.282978,0.359543
9,0.0932,682.3579,0.0032,16.0149,495.1476,-28.7892,-0.00836475,0.003093,0.002997,0.283427,0.34324920000000003,0.347188,0.201799,0.1148873,0.406406,0.005367
10,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.001266,0.00089,-0.002482,0.292588,0.276377,0.31637,0.215219,0.108852,0.085081,0.254102
11,0.0433,4563.7633,0.0004,9.6079,4171.2937,-125.2322,-0.004199,0.009632,-0.009574,0.348706,0.296528,0.261834,0.324407,0.115543,0.364251,0.374192
12,0.1428,8.9962,0.0138,215.8896,8.4236,10.4557,0.008485,-0.004987,0.008289,0.26963,0.280225,0.201629,0.270555,0.001002,0.232803,-0.095211
13,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.004242,0.006304,0.006253,0.286026,0.301215,0.278543,0.219417,0.194592,0.401022,0.386465
14,0.2395,32.4668,0.0113,136.8949,40.0297,21.4396,0.0079,0.007183,0.001617,0.313611,0.214154,0.265016,0.209465,0.024553,0.108498,0.354226
15,0.0,100000.0,0.0,0.0,100000.0,0.0,0.00804,-0.005614,0.001035,0.271222,0.288165,0.201137,0.214246,0.058673,0.454882,0.238008
16,0.2181,169.3937,0.0125,25.5558,164.7389,17.6301,0.009091,-0.007694,-0.005491,0.267083,0.250134,0.348619,0.366993,0.055906,0.453193,0.340792
17,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.004816,-0.000345,-0.007148,0.286685,0.294596,0.22581,0.227956,0.174922,0.328126,0.128097
18,0.2247,41.3034,0.0183,24.2466,103.6912,12.5425,0.009948,-1.6e-05,0.007385,0.332961,0.286104,0.228851,0.246988,0.094369,0.309754,0.112662
19,0.0948,130.5399,0.008,31.1115,73.0906,11.8219,0.000298,-0.004909,0.002791,0.296235,0.20945,0.266205,0.222189,0.105657,0.30418,0.355222
20,0.0,100000.0,0.0,0.0,100000.0,0.0,-0.009252,-0.001488,0.006207,0.287717,0.257587,0.37051,0.207687,0.09258,0.203669,0.345742
