,GBP,avgLoss,bandwidth,delay,loss_at_ng0,ng0,p1,p2,p3,r0,r1,r2,r3,s1,s2,s3
0,0.5842,152.6075,0.0432,9.9577,292.4306,13.7358,-0.438696,-0.256844,-0.212474,0.309393,0.30808,0.224843,0.398215,0.093698,0.247224,0.475692
1,0.5842,198.7371,0.041,10.9847,289.1522,14.5287,-0.441307,-0.255058,-0.20763,0.304561,0.306796,0.230741,0.4,0.095905,0.24412,0.47795
2,0.4942,229.9105,0.0332,11.1484,302.4541,15.1157,-0.431755,-0.256847,-0.213316,0.310025,0.305398,0.228776,0.399337,0.087689,0.239494,0.474405
3,0.478,137.2897,0.0334,45.6603,72.8631,14.9808,-0.440297,-0.25005,-0.206775,0.312791,0.303619,0.223646,0.396856,0.095139,0.245172,0.477969
4,0.4953,226.4337,0.0336,11.2308,294.7111,14.9295,-0.432755,-0.253438,-0.211886,0.309791,0.302242,0.22676,0.4,0.089419,0.245937,0.478912
5,0.4494,233.7824,0.031,11.2214,284.583,14.5802,-0.440167,-0.252907,-0.213957,0.312973,0.302174,0.224222,0.4,0.092462,0.239776,0.478164
6,0.4955,217.9474,0.0342,12.5241,258.7717,14.7226,-0.43234,-0.252632,-0.212196,0.30731,0.303486,0.225522,0.398002,0.086964,0.243231,0.472931
7,0.6274,172.932,0.0447,11.4177,260.9433,13.9381,-0.431457,-0.247861,-0.207755,0.307158,0.307993,0.22418,0.4,0.090452,0.248719,0.480506
8,0.5868,153.3909,0.0422,9.8957,302.1399,13.9697,-0.434229,-0.253077,-0.213195,0.311934,0.302037,0.225504,0.395622,0.094521,0.248224,0.47582
9,0.5835,167.8742,0.042,12.3227,242.5517,13.9666,-0.432955,-0.254194,-0.210886,0.310557,0.309465,0.225053,0.396868,0.090772,0.239452,0.482529
